Date,Open,High,Low,Close,Adj Close,Volume
2019-11-25,4070.000000,4070.000000,3940.000000,3950.000000,3758.626221,107581200
2019-11-26,3950.000000,3960.000000,3860.000000,3860.000000,3672.986816,281002600
2019-11-27,3870.000000,3930.000000,3800.000000,3880.000000,3692.017822,97511300
2019-11-28,3830.000000,3900.000000,3800.000000,3820.000000,3634.924561,70635000
2019-11-29,3860.000000,3950.000000,3840.000000,3930.000000,3739.595215,72146900
2019-12-02,3960.000000,3960.000000,3930.000000,3950.000000,3758.626221,74263500
2019-12-03,3920.000000,3940.000000,3910.000000,3920.000000,3730.079834,74494000
2019-12-04,3920.000000,3990.000000,3900.000000,3990.000000,3796.688232,64948300
2019-12-05,3990.000000,4080.000000,3990.000000,4060.000000,3863.296875,118494800
2019-12-06,4040.000000,4100.000000,4020.000000,4100.000000,3901.358887,50682100
2019-12-09,4080.000000,4110.000000,4050.000000,4070.000000,3872.812500,80864200
2019-12-10,4050.000000,4070.000000,4010.000000,4040.000000,3844.265869,54824900
2019-12-11,4010.000000,4050.000000,4000.000000,4050.000000,3853.781494,79749500
2019-12-12,4040.000000,4050.000000,3950.000000,3950.000000,3758.626221,147627000
2019-12-13,4000.000000,4020.000000,3960.000000,3990.000000,3796.688232,81937300
2019-12-16,3970.000000,4020.000000,3960.000000,3970.000000,3777.657227,86479200
2019-12-17,3970.000000,3990.000000,3950.000000,3980.000000,3787.172852,91747200
2019-12-18,3960.000000,4000.000000,3950.000000,3990.000000,3796.688232,101569300
2019-12-19,3970.000000,3980.000000,3900.000000,3900.000000,3711.048828,127316000
2019-12-20,3900.000000,4020.000000,3900.000000,4020.000000,3825.234863,152132200
2019-12-23,4020.000000,4030.000000,3980.000000,4020.000000,3825.234863,58715700
2019-12-26,4020.000000,4020.000000,3980.000000,4000.000000,3806.203857,36935300
2019-12-27,3990.000000,4010.000000,3980.000000,3990.000000,3796.688232,52812000
2019-12-30,3980.000000,4030.000000,3970.000000,3970.000000,3777.657227,67738300
2020-01-02,3970.000000,4000.000000,3900.000000,3910.000000,3720.564209,52094000
2020-01-03,3960.000000,3980.000000,3930.000000,3980.000000,3787.172852,70032900
2020-01-06,3930.000000,3970.000000,3930.000000,3960.000000,3768.141846,42908900
2020-01-07,3930.000000,3970.000000,3920.000000,3940.000000,3749.110840,51837600
2020-01-08,3920.000000,3950.000000,3900.000000,3900.000000,3711.048828,52402600
2020-01-09,3920.000000,3970.000000,3920.000000,3960.000000,3768.141846,37580300
2020-01-10,3980.000000,3990.000000,3950.000000,3980.000000,3787.172852,48099000
2020-01-13,4000.000000,4030.000000,3990.000000,4030.000000,3834.750488,61913800
2020-01-14,3980.000000,4000.000000,3940.000000,3950.000000,3758.626221,95058600
2020-01-15,3960.000000,3960.000000,3870.000000,3880.000000,3692.017822,147583300
2020-01-16,3890.000000,3890.000000,3830.000000,3850.000000,3663.471191,118903100
2020-01-17,3860.000000,3870.000000,3800.000000,3810.000000,3625.409180,119904100
2020-01-20,3820.000000,3840.000000,3800.000000,3810.000000,3625.409180,73599200
2020-01-21,3810.000000,3900.000000,3810.000000,3890.000000,3701.533203,78014400
2020-01-22,3890.000000,3890.000000,3850.000000,3860.000000,3672.986816,45839800
2020-01-23,3860.000000,3880.000000,3830.000000,3880.000000,3692.017822,41077400
2020-01-24,3880.000000,3930.000000,3860.000000,3920.000000,3730.079834,58524000
2020-01-27,3920.000000,3920.000000,3830.000000,3840.000000,3653.955566,33081800
2020-01-28,3810.000000,3840.000000,3800.000000,3830.000000,3644.440186,56210000
2020-01-29,3840.000000,3900.000000,3840.000000,3900.000000,3711.048828,51929800
2020-01-30,3910.000000,3910.000000,3850.000000,3860.000000,3672.986816,60391600
2020-01-31,3890.000000,3890.000000,3780.000000,3800.000000,3615.893555,120447900
2020-02-03,3800.000000,3820.000000,3730.000000,3740.000000,3558.800537,68360600
2020-02-04,3810.000000,3810.000000,3730.000000,3760.000000,3577.831543,77259600
2020-02-05,3760.000000,3780.000000,3720.000000,3770.000000,3587.347168,68150800
2020-02-06,3800.000000,3800.000000,3750.000000,3760.000000,3577.831543,56261500
2020-02-07,3780.000000,3820.000000,3760.000000,3790.000000,3606.378174,53578900
2020-02-10,3800.000000,3850.000000,3780.000000,3810.000000,3625.409180,86588500
2020-02-11,3810.000000,3830.000000,3780.000000,3790.000000,3606.378174,50248200
2020-02-12,3800.000000,3850.000000,3780.000000,3820.000000,3634.924561,73840300
2020-02-13,3820.000000,3830.000000,3710.000000,3730.000000,3549.285156,66699800
2020-02-14,3680.000000,3730.000000,3640.000000,3640.000000,3463.645508,108793300
2020-02-17,3630.000000,3660.000000,3590.000000,3610.000000,3435.098877,94887800
2020-02-18,3590.000000,3660.000000,3590.000000,3620.000000,3444.614502,94382900
2020-02-19,3620.000000,3640.000000,3590.000000,3620.000000,3444.614502,63717800
2020-02-20,3620.000000,3650.000000,3600.000000,3630.000000,3454.129883,53035400
2020-02-21,3650.000000,3710.000000,3640.000000,3690.000000,3511.223145,86862600
2020-02-24,3670.000000,3720.000000,3630.000000,3640.000000,3463.645508,72610600
2020-02-25,3600.000000,3670.000000,3590.000000,3590.000000,3416.067871,73990700
2020-02-26,3530.000000,3550.000000,3450.000000,3510.000000,3339.943848,133449900
2020-02-27,3510.000000,3550.000000,3420.000000,3470.000000,3301.881836,88389400
2020-02-28,3390.000000,3490.000000,3340.000000,3490.000000,3320.912842,151751800
2020-03-02,3470.000000,3550.000000,3440.000000,3440.000000,3273.335205,96802900
2020-03-03,3510.000000,3660.000000,3470.000000,3620.000000,3444.614502,114698200
2020-03-04,3640.000000,3840.000000,3630.000000,3830.000000,3644.440186,136081000
2020-03-05,3820.000000,3880.000000,3760.000000,3830.000000,3644.440186,101235000
2020-03-06,3730.000000,3790.000000,3710.000000,3750.000000,3568.316162,86476000
2020-03-09,3560.000000,3620.000000,3500.000000,3500.000000,3330.428467,109347300
2020-03-10,3480.000000,3620.000000,3480.000000,3490.000000,3320.912842,119718000
2020-03-11,3470.000000,3480.000000,3370.000000,3400.000000,3235.273193,115486900
2020-03-12,3300.000000,3440.000000,3270.000000,3310.000000,3149.633789,84363800
2020-03-13,3310.000000,3310.000000,3310.000000,3310.000000,3149.633789,0
2020-03-16,3300.000000,3300.000000,3160.000000,3160.000000,3006.901123,115972300
2020-03-17,3160.000000,3160.000000,2940.000000,2940.000000,2797.559814,150122700
2020-03-18,3010.000000,3080.000000,2740.000000,2810.000000,2673.858154,150147300
2020-03-19,2810.000000,2810.000000,2620.000000,2620.000000,2493.063477,138987300
2020-03-20,2660.000000,2990.000000,2450.000000,2880.000000,2740.466797,267694700
2020-03-23,2880.000000,2880.000000,2680.000000,2680.000000,2550.156494,86157200
2020-03-24,2700.000000,2880.000000,2570.000000,2620.000000,2493.063477,243778900
2020-03-26,2550.000000,3080.000000,2550.000000,2980.000000,2835.621826,267369500
2020-03-27,3050.000000,3270.000000,3050.000000,3090.000000,2940.292480,200952500
2020-03-30,3060.000000,3180.000000,2880.000000,3140.000000,2987.870117,134474300
2020-03-31,3180.000000,3300.000000,3120.000000,3160.000000,3006.901123,151302900
2020-04-01,3180.000000,3200.000000,3040.000000,3100.000000,2949.807861,104550600
2020-04-02,3100.000000,3130.000000,3020.000000,3130.000000,2978.354492,92893600
2020-04-03,3150.000000,3220.000000,3120.000000,3200.000000,3044.963135,83469200
2020-04-06,3280.000000,3330.000000,3180.000000,3330.000000,3168.664795,115495000
2020-04-07,3390.000000,3500.000000,3200.000000,3220.000000,3063.994141,166425600
2020-04-08,3220.000000,3220.000000,3050.000000,3110.000000,2959.323486,124553900
2020-04-09,3110.000000,3180.000000,3030.000000,3120.000000,2968.839111,122622400
2020-04-13,3140.000000,3230.000000,3130.000000,3180.000000,3025.932129,45469500
2020-04-14,3200.000000,3250.000000,3160.000000,3240.000000,3083.025146,79114600
2020-04-15,3250.000000,3300.000000,3090.000000,3110.000000,2959.323486,69832000
2020-04-16,3110.000000,3110.000000,3000.000000,3000.000000,2854.652832,109582500
2020-04-17,3050.000000,3250.000000,3050.000000,3230.000000,3073.509521,127860400
2020-04-20,3270.000000,3270.000000,3120.000000,3120.000000,2968.839111,77306900
2020-04-21,3120.000000,3130.000000,3050.000000,3070.000000,2921.261475,43239400
2020-04-22,3050.000000,3270.000000,3030.000000,3160.000000,3006.901123,126278300
2020-04-23,3200.000000,3240.000000,3070.000000,3070.000000,2921.261475,117391500
2020-04-24,3100.000000,3160.000000,3080.000000,3090.000000,2940.292480,84061400
2020-04-27,3120.000000,3200.000000,3100.000000,3150.000000,2997.385498,85475400
2020-04-28,3170.000000,3200.000000,3140.000000,3160.000000,3006.901123,80212700
2020-04-29,3200.000000,3390.000000,3100.000000,3350.000000,3187.695801,154902100
2020-04-30,3400.000000,3540.000000,3350.000000,3500.000000,3330.428467,163170100
2020-05-04,3400.000000,3400.000000,3260.000000,3320.000000,3159.149170,108988600
2020-05-05,3320.000000,3390.000000,3320.000000,3320.000000,3159.149170,74036700
2020-05-06,3300.000000,3340.000000,3220.000000,3240.000000,3083.025146,86395000
2020-05-08,3270.000000,3290.000000,3150.000000,3190.000000,3035.447510,143584400
2020-05-11,3220.000000,3250.000000,3210.000000,3220.000000,3063.994141,58473100
2020-05-12,3270.000000,3270.000000,3100.000000,3150.000000,2997.385498,138978700
2020-05-13,3150.000000,3170.000000,3080.000000,3160.000000,3006.901123,73238700
2020-05-14,3110.000000,3140.000000,3060.000000,3070.000000,2921.261475,101581300
2020-05-15,3100.000000,3130.000000,3020.000000,3100.000000,2949.807861,114753900
2020-05-18,3100.000000,3220.000000,3100.000000,3220.000000,3063.994141,108828800
2020-05-19,3250.000000,3330.000000,3250.000000,3270.000000,3111.571533,97387100
2020-05-20,3200.000000,3260.000000,3180.000000,3180.000000,3025.932129,76086600
2020-05-26,3150.000000,3280.000000,3130.000000,3250.000000,3092.540527,105792900
2020-05-27,3250.000000,3270.000000,3150.000000,3170.000000,3016.416504,128693900
2020-05-28,3180.000000,3210.000000,3130.000000,3130.000000,2978.354492,177385100
2020-05-29,3100.000000,3150.000000,3080.000000,3150.000000,2997.385498,276092100
2020-06-02,3160.000000,3270.000000,3120.000000,3250.000000,3092.540527,174790600
2020-06-03,3280.000000,3320.000000,3230.000000,3290.000000,3130.602539,216200900
2020-06-04,3320.000000,3390.000000,3250.000000,3300.000000,3140.118164,167708600
2020-06-05,3360.000000,3360.000000,3200.000000,3230.000000,3073.509521,188420700
2020-06-08,3250.000000,3290.000000,3220.000000,3230.000000,3073.509521,221641600
2020-06-09,3250.000000,3270.000000,3140.000000,3140.000000,2987.870117,171214500
2020-06-10,3150.000000,3190.000000,3100.000000,3110.000000,2959.323486,263483700
2020-06-11,3120.000000,3150.000000,3060.000000,3080.000000,2930.776855,175767800
2020-06-12,3080.000000,3080.000000,2970.000000,3030.000000,2883.199463,260087300
2020-06-15,3060.000000,3150.000000,3030.000000,3090.000000,2940.292480,241625700
2020-06-16,3150.000000,3220.000000,3130.000000,3200.000000,3044.963135,194424800
2020-06-17,3210.000000,3230.000000,3140.000000,3210.000000,3054.478516,177784900
2020-06-18,3210.000000,3350.000000,3180.000000,3280.000000,3121.087158,235586600
2020-06-19,3300.000000,3340.000000,3250.000000,3280.000000,3121.087158,227358800
2020-06-22,3290.000000,3300.000000,3180.000000,3200.000000,3044.963135,159776500
2020-06-23,3200.000000,3200.000000,3120.000000,3130.000000,2978.354492,167271000
2020-06-24,3150.000000,3230.000000,3140.000000,3180.000000,3025.932129,170895600
2020-06-25,3160.000000,3220.000000,3140.000000,3160.000000,3006.901123,100882600
2020-06-26,3190.000000,3220.000000,3180.000000,3190.000000,3035.447510,100784500
2020-06-29,3200.000000,3250.000000,3160.000000,3180.000000,3025.932129,156613200
2020-06-30,3090.000000,3100.000000,3050.000000,3050.000000,3050.000000,258068400
2020-07-01,3070.000000,3100.000000,3010.000000,3040.000000,3040.000000,148037400
2020-07-02,3040.000000,3140.000000,3040.000000,3140.000000,3140.000000,178357900
2020-07-03,3150.000000,3180.000000,3110.000000,3120.000000,3120.000000,102033100
2020-07-06,3130.000000,3150.000000,3040.000000,3050.000000,3050.000000,248572600
2020-07-07,3060.000000,3120.000000,3050.000000,3120.000000,3120.000000,169104200
2020-07-08,3130.000000,3160.000000,3110.000000,3150.000000,3150.000000,158166300
2020-07-09,3170.000000,3190.000000,3110.000000,3110.000000,3110.000000,125940800
2020-07-10,3110.000000,3130.000000,3100.000000,3110.000000,3110.000000,95422400
2020-07-13,3120.000000,3130.000000,3080.000000,3090.000000,3090.000000,77733900
2020-07-14,3100.000000,3110.000000,3070.000000,3080.000000,3080.000000,111442600
2020-07-15,3120.000000,3130.000000,3080.000000,3090.000000,3090.000000,102304100
2020-07-16,3090.000000,3110.000000,3080.000000,3100.000000,3100.000000,91951000
2020-07-17,3100.000000,3110.000000,3060.000000,3060.000000,3060.000000,112416300
2020-07-20,3080.000000,3080.000000,3040.000000,3060.000000,3060.000000,64735500
2020-07-21,3050.000000,3110.000000,3050.000000,3060.000000,3060.000000,101283800
2020-07-22,3070.000000,3090.000000,3060.000000,3070.000000,3070.000000,69462100
2020-07-23,3070.000000,3090.000000,3060.000000,3070.000000,3070.000000,70482100
2020-07-24,3080.000000,3080.000000,3020.000000,3020.000000,3020.000000,137265100
2020-07-27,3020.000000,3050.000000,3020.000000,3040.000000,3040.000000,58708800
2020-07-28,3050.000000,3050.000000,3010.000000,3020.000000,3020.000000,102705300
2020-07-29,3030.000000,3050.000000,3000.000000,3000.000000,3000.000000,114352000
2020-07-30,3040.000000,3050.000000,3000.000000,3050.000000,3050.000000,95785000
2020-08-03,3060.000000,3060.000000,2850.000000,2920.000000,2920.000000,255659800
2020-08-04,2970.000000,2970.000000,2920.000000,2950.000000,2950.000000,96018000
2020-08-05,2960.000000,3040.000000,2920.000000,3020.000000,3020.000000,120719100
2020-08-06,3050.000000,3050.000000,3000.000000,3020.000000,3020.000000,71699000
2020-08-07,3020.000000,3030.000000,2970.000000,2980.000000,2980.000000,78347200
2020-08-10,3000.000000,3020.000000,2970.000000,2970.000000,2970.000000,65485400
