Date,Open,High,Low,Close,Adj Close,Volume
2020-04-15,622.500000,630.000000,610.000000,610.000000,586.844666,12338400
2020-04-16,610.000000,617.500000,567.500000,572.500000,550.768127,20652400
2020-04-17,590.000000,595.000000,570.000000,595.000000,572.414063,9113200
2020-04-20,600.000000,610.000000,585.000000,607.500000,598.007813,20853000
2020-04-21,607.500000,617.500000,600.000000,605.000000,595.546875,14426200
2020-04-22,602.500000,605.000000,580.000000,590.000000,580.781250,7108200
2020-04-23,595.000000,602.500000,590.000000,595.000000,585.703125,6752400
2020-04-24,595.000000,600.000000,567.500000,572.500000,563.554688,9242000
2020-04-27,572.500000,592.500000,572.500000,587.500000,578.320313,4064800
2020-04-28,595.000000,595.000000,585.000000,590.000000,580.781250,3871600
2020-04-29,592.500000,627.500000,592.500000,625.000000,615.234375,22381800
2020-04-30,620.000000,637.500000,620.000000,630.000000,620.156250,12690600
2020-05-04,630.000000,640.000000,610.000000,640.000000,630.000000,6325800
2020-05-05,640.000000,640.000000,622.500000,627.500000,617.695313,3157800
2020-05-06,627.500000,630.000000,610.000000,615.000000,605.390625,2496000
2020-05-08,615.000000,630.000000,615.000000,630.000000,620.156250,9073200
2020-05-11,630.000000,640.000000,622.500000,622.500000,612.773438,14293400
2020-05-12,627.500000,627.500000,610.000000,615.000000,605.390625,4680000
2020-05-13,612.500000,625.000000,600.000000,625.000000,615.234375,2449400
2020-05-14,625.000000,630.000000,612.500000,625.000000,615.234375,1679400
2020-05-15,622.500000,622.500000,605.000000,615.000000,605.390625,5589800
2020-05-18,620.000000,620.000000,602.500000,605.000000,595.546875,5115400
2020-05-19,615.000000,627.500000,605.000000,617.500000,607.851563,11161800
2020-05-20,617.500000,625.000000,612.500000,617.500000,607.851563,6300400
2020-05-26,612.500000,630.000000,612.500000,622.500000,612.773438,5235400
2020-05-27,622.500000,625.000000,615.000000,622.500000,612.773438,5508200
2020-05-28,622.500000,627.500000,615.000000,622.500000,612.773438,9885600
2020-05-29,622.500000,625.000000,610.000000,610.000000,600.468750,6770800
2020-06-02,612.500000,625.000000,607.500000,620.000000,610.312500,6606400
2020-06-03,622.500000,630.000000,610.000000,612.500000,602.929688,10799000
2020-06-04,612.500000,622.500000,605.000000,607.500000,598.007813,8115200
2020-06-05,612.500000,620.000000,605.000000,610.000000,600.468750,7885200
2020-06-08,610.000000,627.500000,610.000000,627.500000,617.695313,16937600
2020-06-09,635.000000,660.000000,632.500000,655.000000,644.765625,34586400
2020-06-10,660.000000,670.000000,617.500000,635.000000,625.078125,29160400
2020-06-11,625.000000,630.000000,612.500000,615.000000,605.390625,9550000
2020-06-12,610.000000,612.500000,577.500000,605.000000,595.546875,14517400
2020-06-15,610.000000,622.500000,605.000000,620.000000,610.312500,18229600
2020-06-16,625.000000,627.500000,610.000000,620.000000,610.312500,14067200
2020-06-17,622.500000,627.500000,615.000000,615.000000,605.390625,5784200
2020-06-18,620.000000,625.000000,612.500000,615.000000,605.390625,9106600
2020-06-19,615.000000,622.500000,612.500000,615.000000,605.390625,5207200
2020-06-22,615.000000,622.500000,605.000000,610.000000,600.468750,7104000
2020-06-23,610.000000,610.000000,595.000000,597.500000,588.164063,11459800
2020-06-24,600.000000,610.000000,597.500000,607.500000,598.007813,6095800
2020-06-25,610.000000,610.000000,600.000000,602.500000,593.085938,4963000
2020-06-26,602.500000,607.500000,602.500000,605.000000,595.546875,7826400
2020-06-29,605.000000,625.000000,605.000000,610.000000,600.468750,14118800
2020-06-30,610.000000,620.000000,602.500000,607.500000,598.007813,15984200
2020-07-01,607.500000,630.000000,602.500000,627.500000,617.695313,20446800
2020-07-02,630.000000,632.500000,612.500000,615.000000,605.390625,19063600
2020-07-03,620.000000,620.000000,612.500000,612.500000,602.929688,4845600
2020-07-06,612.500000,620.000000,612.500000,615.000000,605.390625,8989600
2020-07-07,615.000000,622.500000,590.000000,615.000000,605.390625,4570000
2020-07-08,617.500000,622.500000,610.000000,612.500000,602.929688,23100400
2020-07-09,615.000000,617.500000,610.000000,615.000000,605.390625,33118600
2020-07-10,615.000000,617.500000,610.000000,612.500000,602.929688,9271000
2020-07-13,615.000000,615.000000,607.500000,610.000000,600.468750,9012800
2020-07-14,612.500000,615.000000,607.500000,607.500000,598.007813,5427200
2020-07-15,612.500000,612.500000,607.500000,610.000000,600.468750,4408200
2020-07-16,610.000000,615.000000,607.500000,610.000000,600.468750,2048000
2020-07-17,610.000000,615.000000,602.500000,605.000000,595.546875,11858200
2020-07-20,605.000000,610.000000,605.000000,605.000000,595.546875,3981000
2020-07-21,607.500000,637.500000,605.000000,620.000000,610.312500,39301400
2020-07-22,635.000000,635.000000,620.000000,622.500000,612.773438,17361800
2020-07-23,625.000000,645.000000,625.000000,635.000000,625.078125,25665400
2020-07-24,637.500000,640.000000,615.000000,617.500000,607.851563,12666000
2020-07-27,620.000000,630.000000,620.000000,627.500000,617.695313,8349200
2020-07-28,627.500000,627.500000,622.500000,625.000000,615.234375,3928000
2020-07-29,625.000000,637.500000,622.500000,635.000000,625.078125,8940000
2020-07-30,640.000000,657.500000,635.000000,650.000000,639.843750,32659000
2020-08-03,650.000000,662.500000,622.500000,642.500000,632.460938,25748400
2020-08-04,642.500000,657.500000,637.500000,650.000000,639.843750,17286600
2020-08-05,650.000000,697.500000,642.500000,687.500000,676.757813,30185000
2020-08-06,695.000000,725.000000,685.000000,700.000000,689.062500,23869200
2020-08-07,702.500000,707.500000,682.500000,702.500000,691.523438,14288000
2020-08-10,705.000000,707.500000,695.000000,697.500000,686.601563,11151800
2020-08-11,702.500000,705.000000,687.500000,690.000000,679.218750,13391600
2020-08-12,690.000000,697.500000,670.000000,685.000000,674.296875,22951400
2020-08-13,690.000000,690.000000,680.000000,682.500000,671.835938,5808200
2020-08-14,685.000000,687.500000,675.000000,675.000000,664.453125,7483000
2020-08-18,675.000000,692.500000,675.000000,687.500000,676.757813,14727400
2020-08-19,687.500000,690.000000,680.000000,685.000000,674.296875,15266800
2020-08-24,687.500000,687.500000,677.500000,680.000000,669.375000,9497600
2020-08-25,682.500000,685.000000,677.500000,680.000000,669.375000,20559000
2020-08-26,682.500000,707.500000,677.500000,695.000000,684.140625,27040600
2020-08-27,695.000000,735.000000,695.000000,702.500000,691.523438,72273600
2020-08-28,705.000000,732.500000,702.500000,710.000000,698.906250,56765800
2020-08-31,712.500000,720.000000,690.000000,692.500000,681.679688,40875600
2020-09-01,695.000000,700.000000,692.500000,700.000000,689.062500,12493600
2020-09-02,700.000000,707.500000,695.000000,700.000000,689.062500,9990400
2020-09-03,700.000000,702.500000,695.000000,697.500000,686.601563,5551400
2020-09-04,697.500000,700.000000,675.000000,700.000000,689.062500,20328600
2020-09-07,700.000000,705.000000,692.500000,700.000000,689.062500,14505200
2020-09-08,697.500000,735.000000,697.500000,730.000000,718.593750,57118600
2020-09-09,727.500000,767.500000,710.000000,740.000000,728.437500,74580200
2020-09-10,740.000000,740.000000,690.000000,692.500000,681.679688,53028000
2020-09-11,692.500000,747.500000,660.000000,747.500000,735.820313,68203800
2020-09-14,750.000000,830.000000,745.000000,810.000000,797.343750,144926100
2020-09-15,815.000000,825.000000,790.000000,790.000000,777.656250,43493100
2020-09-16,790.000000,795.000000,755.000000,765.000000,753.046875,33637600
2020-09-17,765.000000,785.000000,755.000000,755.000000,743.203125,24400000
2020-09-18,755.000000,780.000000,755.000000,770.000000,757.968750,18533500
2020-09-21,770.000000,780.000000,730.000000,770.000000,757.968750,27164900
2020-09-22,770.000000,770.000000,735.000000,750.000000,738.281250,32134800
2020-09-23,750.000000,750.000000,720.000000,740.000000,728.437500,27263900
2020-09-24,740.000000,740.000000,720.000000,730.000000,718.593750,19838500
2020-09-25,730.000000,760.000000,725.000000,755.000000,743.203125,19536500
2020-09-28,765.000000,765.000000,735.000000,740.000000,728.437500,12440300
2020-09-29,745.000000,750.000000,725.000000,730.000000,718.593750,10425200
2020-09-30,735.000000,745.000000,720.000000,745.000000,733.359375,9172900
2020-10-01,745.000000,755.000000,740.000000,745.000000,733.359375,10785800
2020-10-02,745.000000,755.000000,720.000000,740.000000,728.437500,12414000
2020-10-05,740.000000,745.000000,720.000000,735.000000,723.515625,4848600
2020-10-06,745.000000,755.000000,735.000000,745.000000,733.359375,14741300
2020-10-07,745.000000,755.000000,740.000000,745.000000,733.359375,7314600
2020-10-08,750.000000,790.000000,745.000000,785.000000,772.734375,33717500
2020-10-09,785.000000,790.000000,770.000000,785.000000,772.734375,13429900
2020-10-12,800.000000,835.000000,785.000000,795.000000,782.578125,19369600
2020-10-13,795.000000,800.000000,780.000000,790.000000,777.656250,8421600
2020-10-14,785.000000,790.000000,775.000000,775.000000,762.890625,18351300
2020-10-15,785.000000,785.000000,760.000000,760.000000,748.125000,19916000
2020-10-16,760.000000,775.000000,760.000000,765.000000,753.046875,13640900
2020-10-19,770.000000,785.000000,765.000000,785.000000,772.734375,13553900
2020-10-20,790.000000,810.000000,780.000000,790.000000,777.656250,29867100
2020-10-21,795.000000,800.000000,780.000000,785.000000,772.734375,15395000
2020-10-22,795.000000,810.000000,790.000000,795.000000,782.578125,71887600
2020-10-23,810.000000,810.000000,785.000000,790.000000,777.656250,15195800
2020-10-26,790.000000,860.000000,790.000000,825.000000,812.109375,61716200
2020-10-27,830.000000,835.000000,800.000000,800.000000,787.500000,38474800
2020-11-02,805.000000,810.000000,795.000000,800.000000,787.500000,21273200
2020-11-03,800.000000,810.000000,790.000000,810.000000,810.000000,12821500
2020-11-04,815.000000,825.000000,810.000000,815.000000,815.000000,18617400
2020-11-05,815.000000,825.000000,815.000000,815.000000,815.000000,7496100
2020-11-06,815.000000,845.000000,810.000000,830.000000,830.000000,28087500
2020-11-09,840.000000,845.000000,830.000000,840.000000,840.000000,21029100
2020-11-10,840.000000,855.000000,840.000000,845.000000,845.000000,23042600
2020-11-11,845.000000,850.000000,825.000000,830.000000,830.000000,22212500
2020-11-12,830.000000,840.000000,810.000000,815.000000,815.000000,16233400
2020-11-13,820.000000,830.000000,815.000000,820.000000,820.000000,8189900
2020-11-16,820.000000,825.000000,810.000000,820.000000,820.000000,21664300
2020-11-17,840.000000,840.000000,815.000000,815.000000,815.000000,22910500
2020-11-18,815.000000,825.000000,810.000000,810.000000,810.000000,24283900
2020-11-19,820.000000,820.000000,800.000000,800.000000,800.000000,35750200
2020-11-20,800.000000,810.000000,795.000000,800.000000,800.000000,23668100
2020-11-23,810.000000,810.000000,800.000000,805.000000,805.000000,5332600
